SampleID	Env	SourceSink	id
158802708_Tongue_dorsum	Tongue dorsum	Source	7
158802708_Tongue_dorsum	Tongue dorsum	Source	8
158802708_Tongue_dorsum	Tongue dorsum	Source	9
158802708_Tongue_dorsum	Tongue dorsum	Source	10
158802708_Tongue_dorsum	Tongue dorsum	Source	11
158802708_Tongue_dorsum	Tongue dorsum	Source	12
158802708_Tongue_dorsum	Tongue dorsum	Source	13
158802708_Tongue_dorsum	Tongue dorsum	Source	14
158802708_Tongue_dorsum	Tongue dorsum	Source	15
158802708_Tongue_dorsum	Tongue dorsum	Source	16
158802708_Tongue_dorsum	Tongue dorsum	Source	17
158802708_Tongue_dorsum	Tongue dorsum	Source	18
158802708_Tongue_dorsum	Tongue dorsum	Source	19
158883629_Tongue_dorsum	Tongue dorsum	Source	1
158883629_Tongue_dorsum	Tongue dorsum	Source	2
158883629_Tongue_dorsum	Tongue dorsum	Source	3
158883629_Tongue_dorsum	Tongue dorsum	Source	4
158883629_Tongue_dorsum	Tongue dorsum	Source	5
158883629_Tongue_dorsum	Tongue dorsum	Source	6
158883629_Tongue_dorsum	Tongue dorsum	Source	7
158883629_Tongue_dorsum	Tongue dorsum	Source	8
158883629_Tongue_dorsum	Tongue dorsum	Source	9
158883629_Tongue_dorsum	Tongue dorsum	Source	10
158883629_Tongue_dorsum	Tongue dorsum	Source	11
158883629_Tongue_dorsum	Tongue dorsum	Source	12
158883629_Tongue_dorsum	Tongue dorsum	Source	13
158883629_Tongue_dorsum	Tongue dorsum	Source	14
158883629_Tongue_dorsum	Tongue dorsum	Source	15
158883629_Tongue_dorsum	Tongue dorsum	Source	16
158883629_Tongue_dorsum	Tongue dorsum	Source	17
158883629_Tongue_dorsum	Tongue dorsum	Source	18
158883629_Tongue_dorsum	Tongue dorsum	Source	19
158944319_Tongue_dorsum	Tongue dorsum	Source	1
158944319_Tongue_dorsum	Tongue dorsum	Source	2
158944319_Tongue_dorsum	Tongue dorsum	Source	3
158944319_Tongue_dorsum	Tongue dorsum	Source	4
158944319_Tongue_dorsum	Tongue dorsum	Source	5
158944319_Tongue_dorsum	Tongue dorsum	Source	6
158944319_Tongue_dorsum	Tongue dorsum	Source	7
158944319_Tongue_dorsum	Tongue dorsum	Source	8
158944319_Tongue_dorsum	Tongue dorsum	Source	9
158944319_Tongue_dorsum	Tongue dorsum	Source	10
158944319_Tongue_dorsum	Tongue dorsum	Source	11
158944319_Tongue_dorsum	Tongue dorsum	Source	12
158944319_Tongue_dorsum	Tongue dorsum	Source	13
158944319_Tongue_dorsum	Tongue dorsum	Source	14
158944319_Tongue_dorsum	Tongue dorsum	Source	15
158944319_Tongue_dorsum	Tongue dorsum	Source	16
158944319_Tongue_dorsum	Tongue dorsum	Source	17
158944319_Tongue_dorsum	Tongue dorsum	Source	18
158944319_Tongue_dorsum	Tongue dorsum	Source	19
159207311_Tongue_dorsum	Tongue dorsum	Source	1
159207311_Tongue_dorsum	Tongue dorsum	Source	2
159207311_Tongue_dorsum	Tongue dorsum	Source	3
159207311_Tongue_dorsum	Tongue dorsum	Source	4
159207311_Tongue_dorsum	Tongue dorsum	Source	5
159207311_Tongue_dorsum	Tongue dorsum	Source	6
159207311_Tongue_dorsum	Tongue dorsum	Source	7
159207311_Tongue_dorsum	Tongue dorsum	Source	8
159207311_Tongue_dorsum	Tongue dorsum	Source	9
159207311_Tongue_dorsum	Tongue dorsum	Source	10
159207311_Tongue_dorsum	Tongue dorsum	Source	11
159207311_Tongue_dorsum	Tongue dorsum	Source	12
159207311_Tongue_dorsum	Tongue dorsum	Source	13
159207311_Tongue_dorsum	Tongue dorsum	Source	14
159207311_Tongue_dorsum	Tongue dorsum	Source	15
159207311_Tongue_dorsum	Tongue dorsum	Source	16
159207311_Tongue_dorsum	Tongue dorsum	Source	17
159207311_Tongue_dorsum	Tongue dorsum	Source	18
159207311_Tongue_dorsum	Tongue dorsum	Source	19
159227541_Tongue_dorsum	Tongue dorsum	Source	1
159227541_Tongue_dorsum	Tongue dorsum	Source	2
159227541_Tongue_dorsum	Tongue dorsum	Source	3
159227541_Tongue_dorsum	Tongue dorsum	Source	4
159227541_Tongue_dorsum	Tongue dorsum	Source	5
159227541_Tongue_dorsum	Tongue dorsum	Source	6
159227541_Tongue_dorsum	Tongue dorsum	Source	7
159227541_Tongue_dorsum	Tongue dorsum	Source	8
159227541_Tongue_dorsum	Tongue dorsum	Source	9
159227541_Tongue_dorsum	Tongue dorsum	Source	10
159227541_Tongue_dorsum	Tongue dorsum	Source	11
159227541_Tongue_dorsum	Tongue dorsum	Source	12
159227541_Tongue_dorsum	Tongue dorsum	Source	13
159227541_Tongue_dorsum	Tongue dorsum	Source	14
159227541_Tongue_dorsum	Tongue dorsum	Source	15
159227541_Tongue_dorsum	Tongue dorsum	Source	16
159227541_Tongue_dorsum	Tongue dorsum	Source	17
159227541_Tongue_dorsum	Tongue dorsum	Source	18
159227541_Tongue_dorsum	Tongue dorsum	Source	19
159268001_Tongue_dorsum	Tongue dorsum	Source	1
159268001_Tongue_dorsum	Tongue dorsum	Source	2
159268001_Tongue_dorsum	Tongue dorsum	Source	3
159268001_Tongue_dorsum	Tongue dorsum	Source	4
159268001_Tongue_dorsum	Tongue dorsum	Source	5
159268001_Tongue_dorsum	Tongue dorsum	Source	6
159268001_Tongue_dorsum	Tongue dorsum	Source	7
159268001_Tongue_dorsum	Tongue dorsum	Source	8
159268001_Tongue_dorsum	Tongue dorsum	Source	9
159268001_Tongue_dorsum	Tongue dorsum	Source	10
159268001_Tongue_dorsum	Tongue dorsum	Source	11
159268001_Tongue_dorsum	Tongue dorsum	Source	12
159268001_Tongue_dorsum	Tongue dorsum	Source	13
159268001_Tongue_dorsum	Tongue dorsum	Source	14
159268001_Tongue_dorsum	Tongue dorsum	Source	15
159268001_Tongue_dorsum	Tongue dorsum	Source	16
159268001_Tongue_dorsum	Tongue dorsum	Source	17
159268001_Tongue_dorsum	Tongue dorsum	Source	18
159268001_Tongue_dorsum	Tongue dorsum	Source	19
159288231_Tongue_dorsum	Tongue dorsum	Source	1
159288231_Tongue_dorsum	Tongue dorsum	Source	2
159288231_Tongue_dorsum	Tongue dorsum	Source	3
159288231_Tongue_dorsum	Tongue dorsum	Source	4
159288231_Tongue_dorsum	Tongue dorsum	Source	5
159288231_Tongue_dorsum	Tongue dorsum	Source	6
159288231_Tongue_dorsum	Tongue dorsum	Source	7
159288231_Tongue_dorsum	Tongue dorsum	Source	8
159288231_Tongue_dorsum	Tongue dorsum	Source	9
159288231_Tongue_dorsum	Tongue dorsum	Source	10
159288231_Tongue_dorsum	Tongue dorsum	Source	11
159288231_Tongue_dorsum	Tongue dorsum	Source	12
159288231_Tongue_dorsum	Tongue dorsum	Source	13
159288231_Tongue_dorsum	Tongue dorsum	Source	14
159288231_Tongue_dorsum	Tongue dorsum	Source	15
159288231_Tongue_dorsum	Tongue dorsum	Source	16
159288231_Tongue_dorsum	Tongue dorsum	Source	17
159288231_Tongue_dorsum	Tongue dorsum	Source	18
159288231_Tongue_dorsum	Tongue dorsum	Source	19
159369152_Tongue_dorsum	Tongue dorsum	Source	1
159369152_Tongue_dorsum	Tongue dorsum	Source	2
159369152_Tongue_dorsum	Tongue dorsum	Source	3
159369152_Tongue_dorsum	Tongue dorsum	Source	4
159369152_Tongue_dorsum	Tongue dorsum	Source	5
159369152_Tongue_dorsum	Tongue dorsum	Source	6
159369152_Tongue_dorsum	Tongue dorsum	Source	7
159369152_Tongue_dorsum	Tongue dorsum	Source	8
159369152_Tongue_dorsum	Tongue dorsum	Source	9
159369152_Tongue_dorsum	Tongue dorsum	Source	10
159369152_Tongue_dorsum	Tongue dorsum	Source	11
159369152_Tongue_dorsum	Tongue dorsum	Source	12
159369152_Tongue_dorsum	Tongue dorsum	Source	13
159369152_Tongue_dorsum	Tongue dorsum	Source	14
159369152_Tongue_dorsum	Tongue dorsum	Source	15
159369152_Tongue_dorsum	Tongue dorsum	Source	16
159369152_Tongue_dorsum	Tongue dorsum	Source	17
159369152_Tongue_dorsum	Tongue dorsum	Source	18
159369152_Tongue_dorsum	Tongue dorsum	Source	19
159389382_Tongue_dorsum	Tongue dorsum	Source	1
159389382_Tongue_dorsum	Tongue dorsum	Source	2
159389382_Tongue_dorsum	Tongue dorsum	Source	3
159389382_Tongue_dorsum	Tongue dorsum	Source	4
159389382_Tongue_dorsum	Tongue dorsum	Source	5
159389382_Tongue_dorsum	Tongue dorsum	Source	6
159389382_Tongue_dorsum	Tongue dorsum	Source	7
159389382_Tongue_dorsum	Tongue dorsum	Source	8
159389382_Tongue_dorsum	Tongue dorsum	Source	9
159389382_Tongue_dorsum	Tongue dorsum	Source	10
159389382_Tongue_dorsum	Tongue dorsum	Source	11
159389382_Tongue_dorsum	Tongue dorsum	Source	12
159389382_Tongue_dorsum	Tongue dorsum	Source	13
159389382_Tongue_dorsum	Tongue dorsum	Source	14
159389382_Tongue_dorsum	Tongue dorsum	Source	15
159389382_Tongue_dorsum	Tongue dorsum	Source	16
159389382_Tongue_dorsum	Tongue dorsum	Source	17
159389382_Tongue_dorsum	Tongue dorsum	Source	18
159389382_Tongue_dorsum	Tongue dorsum	Source	19
159510762_Tongue_dorsum	Tongue dorsum	Source	1
159510762_Tongue_dorsum	Tongue dorsum	Source	2
159510762_Tongue_dorsum	Tongue dorsum	Source	3
159510762_Tongue_dorsum	Tongue dorsum	Source	4
159510762_Tongue_dorsum	Tongue dorsum	Source	5
159510762_Tongue_dorsum	Tongue dorsum	Source	6
159510762_Tongue_dorsum	Tongue dorsum	Source	7
159510762_Tongue_dorsum	Tongue dorsum	Source	8
159510762_Tongue_dorsum	Tongue dorsum	Source	9
159510762_Tongue_dorsum	Tongue dorsum	Source	10
159510762_Tongue_dorsum	Tongue dorsum	Source	11
159510762_Tongue_dorsum	Tongue dorsum	Source	12
159510762_Tongue_dorsum	Tongue dorsum	Source	13
159510762_Tongue_dorsum	Tongue dorsum	Source	14
159510762_Tongue_dorsum	Tongue dorsum	Source	15
159510762_Tongue_dorsum	Tongue dorsum	Source	16
159510762_Tongue_dorsum	Tongue dorsum	Source	17
159510762_Tongue_dorsum	Tongue dorsum	Source	18
159510762_Tongue_dorsum	Tongue dorsum	Source	19
159551223_Tongue_dorsum	Tongue dorsum	Source	1
159551223_Tongue_dorsum	Tongue dorsum	Source	2
159551223_Tongue_dorsum	Tongue dorsum	Source	3
159551223_Tongue_dorsum	Tongue dorsum	Source	4
159551223_Tongue_dorsum	Tongue dorsum	Source	5
159551223_Tongue_dorsum	Tongue dorsum	Source	6
159551223_Tongue_dorsum	Tongue dorsum	Source	7
159551223_Tongue_dorsum	Tongue dorsum	Source	8
159551223_Tongue_dorsum	Tongue dorsum	Source	9
159551223_Tongue_dorsum	Tongue dorsum	Source	10
159551223_Tongue_dorsum	Tongue dorsum	Source	11
159551223_Tongue_dorsum	Tongue dorsum	Source	12
159551223_Tongue_dorsum	Tongue dorsum	Source	13
159551223_Tongue_dorsum	Tongue dorsum	Source	14
159551223_Tongue_dorsum	Tongue dorsum	Source	15
159551223_Tongue_dorsum	Tongue dorsum	Source	16
159551223_Tongue_dorsum	Tongue dorsum	Source	17
159551223_Tongue_dorsum	Tongue dorsum	Source	18
159551223_Tongue_dorsum	Tongue dorsum	Source	19
159571453_Tongue_dorsum	Tongue dorsum	Source	1
159571453_Tongue_dorsum	Tongue dorsum	Source	2
159571453_Tongue_dorsum	Tongue dorsum	Source	3
159571453_Tongue_dorsum	Tongue dorsum	Source	4
159571453_Tongue_dorsum	Tongue dorsum	Source	5
159571453_Tongue_dorsum	Tongue dorsum	Source	6
159571453_Tongue_dorsum	Tongue dorsum	Source	7
159571453_Tongue_dorsum	Tongue dorsum	Source	8
159571453_Tongue_dorsum	Tongue dorsum	Source	9
159571453_Tongue_dorsum	Tongue dorsum	Source	10
159571453_Tongue_dorsum	Tongue dorsum	Source	11
159571453_Tongue_dorsum	Tongue dorsum	Source	12
159571453_Tongue_dorsum	Tongue dorsum	Source	13
159571453_Tongue_dorsum	Tongue dorsum	Source	14
159571453_Tongue_dorsum	Tongue dorsum	Source	15
159571453_Tongue_dorsum	Tongue dorsum	Source	16
159571453_Tongue_dorsum	Tongue dorsum	Source	17
159571453_Tongue_dorsum	Tongue dorsum	Source	18
159571453_Tongue_dorsum	Tongue dorsum	Source	19
159591683_Tongue_dorsum	Tongue dorsum	Source	1
159591683_Tongue_dorsum	Tongue dorsum	Source	2
159591683_Tongue_dorsum	Tongue dorsum	Source	3
159591683_Tongue_dorsum	Tongue dorsum	Source	4
159591683_Tongue_dorsum	Tongue dorsum	Source	5
159591683_Tongue_dorsum	Tongue dorsum	Source	6
159591683_Tongue_dorsum	Tongue dorsum	Source	7
159591683_Tongue_dorsum	Tongue dorsum	Source	8
159591683_Tongue_dorsum	Tongue dorsum	Source	9
159591683_Tongue_dorsum	Tongue dorsum	Source	10
159591683_Tongue_dorsum	Tongue dorsum	Source	11
159591683_Tongue_dorsum	Tongue dorsum	Source	12
159591683_Tongue_dorsum	Tongue dorsum	Source	13
159591683_Tongue_dorsum	Tongue dorsum	Source	14
159591683_Tongue_dorsum	Tongue dorsum	Source	15
159591683_Tongue_dorsum	Tongue dorsum	Source	16
159591683_Tongue_dorsum	Tongue dorsum	Source	17
159591683_Tongue_dorsum	Tongue dorsum	Source	18
159591683_Tongue_dorsum	Tongue dorsum	Source	19
159611913_Tongue_dorsum	Tongue dorsum	Source	1
159611913_Tongue_dorsum	Tongue dorsum	Source	2
159611913_Tongue_dorsum	Tongue dorsum	Source	3
159611913_Tongue_dorsum	Tongue dorsum	Source	4
159611913_Tongue_dorsum	Tongue dorsum	Source	5
159611913_Tongue_dorsum	Tongue dorsum	Source	6
159611913_Tongue_dorsum	Tongue dorsum	Source	7
159611913_Tongue_dorsum	Tongue dorsum	Source	8
159611913_Tongue_dorsum	Tongue dorsum	Source	9
159611913_Tongue_dorsum	Tongue dorsum	Source	10
159611913_Tongue_dorsum	Tongue dorsum	Source	11
159611913_Tongue_dorsum	Tongue dorsum	Source	12
159611913_Tongue_dorsum	Tongue dorsum	Source	13
159611913_Tongue_dorsum	Tongue dorsum	Source	14
159611913_Tongue_dorsum	Tongue dorsum	Source	15
159611913_Tongue_dorsum	Tongue dorsum	Source	16
159611913_Tongue_dorsum	Tongue dorsum	Source	17
159611913_Tongue_dorsum	Tongue dorsum	Source	18
159611913_Tongue_dorsum	Tongue dorsum	Source	19
159733294_Tongue_dorsum	Tongue dorsum	Source	1
159733294_Tongue_dorsum	Tongue dorsum	Source	2
159733294_Tongue_dorsum	Tongue dorsum	Source	3
159733294_Tongue_dorsum	Tongue dorsum	Source	4
159733294_Tongue_dorsum	Tongue dorsum	Source	5
159733294_Tongue_dorsum	Tongue dorsum	Source	6
159733294_Tongue_dorsum	Tongue dorsum	Source	7
159733294_Tongue_dorsum	Tongue dorsum	Source	8
159733294_Tongue_dorsum	Tongue dorsum	Source	9
159733294_Tongue_dorsum	Tongue dorsum	Source	10
159733294_Tongue_dorsum	Tongue dorsum	Source	11
159733294_Tongue_dorsum	Tongue dorsum	Source	12
159733294_Tongue_dorsum	Tongue dorsum	Source	13
159733294_Tongue_dorsum	Tongue dorsum	Source	14
159733294_Tongue_dorsum	Tongue dorsum	Source	15
159733294_Tongue_dorsum	Tongue dorsum	Source	16
159733294_Tongue_dorsum	Tongue dorsum	Source	17
159733294_Tongue_dorsum	Tongue dorsum	Source	18
159733294_Tongue_dorsum	Tongue dorsum	Source	19
159753524_Tongue_dorsum	Tongue dorsum	Source	1
159753524_Tongue_dorsum	Tongue dorsum	Source	2
159753524_Tongue_dorsum	Tongue dorsum	Source	3
159753524_Tongue_dorsum	Tongue dorsum	Source	4
159753524_Tongue_dorsum	Tongue dorsum	Source	5
159753524_Tongue_dorsum	Tongue dorsum	Source	6
159753524_Tongue_dorsum	Tongue dorsum	Source	7
159753524_Tongue_dorsum	Tongue dorsum	Source	8
159753524_Tongue_dorsum	Tongue dorsum	Source	9
159753524_Tongue_dorsum	Tongue dorsum	Source	10
159753524_Tongue_dorsum	Tongue dorsum	Source	11
159753524_Tongue_dorsum	Tongue dorsum	Source	12
159753524_Tongue_dorsum	Tongue dorsum	Source	13
159753524_Tongue_dorsum	Tongue dorsum	Source	14
159753524_Tongue_dorsum	Tongue dorsum	Source	15
159753524_Tongue_dorsum	Tongue dorsum	Source	16
159753524_Tongue_dorsum	Tongue dorsum	Source	17
159753524_Tongue_dorsum	Tongue dorsum	Source	18
159753524_Tongue_dorsum	Tongue dorsum	Source	19
159814214_Tongue_dorsum	Tongue dorsum	Source	1
159814214_Tongue_dorsum	Tongue dorsum	Source	2
159814214_Tongue_dorsum	Tongue dorsum	Source	3
159814214_Tongue_dorsum	Tongue dorsum	Source	4
159814214_Tongue_dorsum	Tongue dorsum	Source	5
159814214_Tongue_dorsum	Tongue dorsum	Source	6
159814214_Tongue_dorsum	Tongue dorsum	Source	7
159814214_Tongue_dorsum	Tongue dorsum	Source	8
159814214_Tongue_dorsum	Tongue dorsum	Source	9
159814214_Tongue_dorsum	Tongue dorsum	Source	10
159814214_Tongue_dorsum	Tongue dorsum	Source	11
159814214_Tongue_dorsum	Tongue dorsum	Source	12
159814214_Tongue_dorsum	Tongue dorsum	Source	13
159814214_Tongue_dorsum	Tongue dorsum	Source	14
159814214_Tongue_dorsum	Tongue dorsum	Source	15
159814214_Tongue_dorsum	Tongue dorsum	Source	16
159814214_Tongue_dorsum	Tongue dorsum	Source	17
159814214_Tongue_dorsum	Tongue dorsum	Source	18
159814214_Tongue_dorsum	Tongue dorsum	Source	19
160158126_Tongue_dorsum	Tongue dorsum	Source	1
160158126_Tongue_dorsum	Tongue dorsum	Source	2
160158126_Tongue_dorsum	Tongue dorsum	Source	3
160158126_Tongue_dorsum	Tongue dorsum	Source	4
160158126_Tongue_dorsum	Tongue dorsum	Source	5
160158126_Tongue_dorsum	Tongue dorsum	Source	6
160158126_Tongue_dorsum	Tongue dorsum	Source	7
160158126_Tongue_dorsum	Tongue dorsum	Source	8
160158126_Tongue_dorsum	Tongue dorsum	Source	9
160158126_Tongue_dorsum	Tongue dorsum	Source	10
160158126_Tongue_dorsum	Tongue dorsum	Source	11
160158126_Tongue_dorsum	Tongue dorsum	Source	12
160158126_Tongue_dorsum	Tongue dorsum	Source	13
160158126_Tongue_dorsum	Tongue dorsum	Source	14
160158126_Tongue_dorsum	Tongue dorsum	Source	15
160158126_Tongue_dorsum	Tongue dorsum	Source	16
160158126_Tongue_dorsum	Tongue dorsum	Source	17
160158126_Tongue_dorsum	Tongue dorsum	Source	18
160158126_Tongue_dorsum	Tongue dorsum	Source	19
160178356_Tongue_dorsum	Tongue dorsum	Source	1
160178356_Tongue_dorsum	Tongue dorsum	Source	2
160178356_Tongue_dorsum	Tongue dorsum	Source	3
160178356_Tongue_dorsum	Tongue dorsum	Source	4
160178356_Tongue_dorsum	Tongue dorsum	Source	5
160178356_Tongue_dorsum	Tongue dorsum	Source	6
160178356_Tongue_dorsum	Tongue dorsum	Source	7
160178356_Tongue_dorsum	Tongue dorsum	Source	8
160178356_Tongue_dorsum	Tongue dorsum	Source	9
160178356_Tongue_dorsum	Tongue dorsum	Source	10
160178356_Tongue_dorsum	Tongue dorsum	Source	11
160178356_Tongue_dorsum	Tongue dorsum	Source	12
160178356_Tongue_dorsum	Tongue dorsum	Source	13
160178356_Tongue_dorsum	Tongue dorsum	Source	14
160178356_Tongue_dorsum	Tongue dorsum	Source	15
160178356_Tongue_dorsum	Tongue dorsum	Source	16
160178356_Tongue_dorsum	Tongue dorsum	Source	17
160178356_Tongue_dorsum	Tongue dorsum	Source	18
160178356_Tongue_dorsum	Tongue dorsum	Source	19
160259276_Tongue_dorsum	Tongue dorsum	Source	1
160259276_Tongue_dorsum	Tongue dorsum	Source	2
160259276_Tongue_dorsum	Tongue dorsum	Source	3
160259276_Tongue_dorsum	Tongue dorsum	Source	4
160259276_Tongue_dorsum	Tongue dorsum	Source	5
160259276_Tongue_dorsum	Tongue dorsum	Source	6
160259276_Tongue_dorsum	Tongue dorsum	Source	7
160259276_Tongue_dorsum	Tongue dorsum	Source	8
160259276_Tongue_dorsum	Tongue dorsum	Source	9
160259276_Tongue_dorsum	Tongue dorsum	Source	10
160259276_Tongue_dorsum	Tongue dorsum	Source	11
160259276_Tongue_dorsum	Tongue dorsum	Source	12
160259276_Tongue_dorsum	Tongue dorsum	Source	13
160259276_Tongue_dorsum	Tongue dorsum	Source	14
160259276_Tongue_dorsum	Tongue dorsum	Source	15
160259276_Tongue_dorsum	Tongue dorsum	Source	16
160259276_Tongue_dorsum	Tongue dorsum	Source	17
160259276_Tongue_dorsum	Tongue dorsum	Source	18
160259276_Tongue_dorsum	Tongue dorsum	Source	19
160319967_Tongue_dorsum	Tongue dorsum	Source	1
160319967_Tongue_dorsum	Tongue dorsum	Source	2
160319967_Tongue_dorsum	Tongue dorsum	Source	3
160319967_Tongue_dorsum	Tongue dorsum	Source	4
160319967_Tongue_dorsum	Tongue dorsum	Source	5
160319967_Tongue_dorsum	Tongue dorsum	Source	6
160319967_Tongue_dorsum	Tongue dorsum	Source	7
160319967_Tongue_dorsum	Tongue dorsum	Source	8
160319967_Tongue_dorsum	Tongue dorsum	Source	9
160319967_Tongue_dorsum	Tongue dorsum	Source	10
160319967_Tongue_dorsum	Tongue dorsum	Source	11
160319967_Tongue_dorsum	Tongue dorsum	Source	12
160319967_Tongue_dorsum	Tongue dorsum	Source	13
160319967_Tongue_dorsum	Tongue dorsum	Source	14
160319967_Tongue_dorsum	Tongue dorsum	Source	15
160319967_Tongue_dorsum	Tongue dorsum	Source	16
160319967_Tongue_dorsum	Tongue dorsum	Source	17
160319967_Tongue_dorsum	Tongue dorsum	Source	18
160319967_Tongue_dorsum	Tongue dorsum	Source	19
160380657_Tongue_dorsum	Tongue dorsum	Source	1
160380657_Tongue_dorsum	Tongue dorsum	Source	2
160380657_Tongue_dorsum	Tongue dorsum	Source	3
160380657_Tongue_dorsum	Tongue dorsum	Source	4
160380657_Tongue_dorsum	Tongue dorsum	Source	5
160380657_Tongue_dorsum	Tongue dorsum	Source	6
160380657_Tongue_dorsum	Tongue dorsum	Source	7
160380657_Tongue_dorsum	Tongue dorsum	Source	8
160380657_Tongue_dorsum	Tongue dorsum	Source	9
160380657_Tongue_dorsum	Tongue dorsum	Source	10
160380657_Tongue_dorsum	Tongue dorsum	Source	11
160380657_Tongue_dorsum	Tongue dorsum	Source	12
160380657_Tongue_dorsum	Tongue dorsum	Source	13
160380657_Tongue_dorsum	Tongue dorsum	Source	14
160380657_Tongue_dorsum	Tongue dorsum	Source	15
160380657_Tongue_dorsum	Tongue dorsum	Source	16
160380657_Tongue_dorsum	Tongue dorsum	Source	17
160380657_Tongue_dorsum	Tongue dorsum	Source	18
160380657_Tongue_dorsum	Tongue dorsum	Source	19
160421117_Tongue_dorsum	Tongue dorsum	Source	1
160421117_Tongue_dorsum	Tongue dorsum	Source	2
160421117_Tongue_dorsum	Tongue dorsum	Source	3
160421117_Tongue_dorsum	Tongue dorsum	Source	4
160421117_Tongue_dorsum	Tongue dorsum	Source	5
160421117_Tongue_dorsum	Tongue dorsum	Source	6
160421117_Tongue_dorsum	Tongue dorsum	Source	7
160421117_Tongue_dorsum	Tongue dorsum	Source	8
160421117_Tongue_dorsum	Tongue dorsum	Source	9
160421117_Tongue_dorsum	Tongue dorsum	Source	10
160421117_Tongue_dorsum	Tongue dorsum	Source	11
160421117_Tongue_dorsum	Tongue dorsum	Source	12
160421117_Tongue_dorsum	Tongue dorsum	Source	13
160421117_Tongue_dorsum	Tongue dorsum	Source	14
160421117_Tongue_dorsum	Tongue dorsum	Source	15
160421117_Tongue_dorsum	Tongue dorsum	Source	16
160421117_Tongue_dorsum	Tongue dorsum	Source	17
160421117_Tongue_dorsum	Tongue dorsum	Source	18
160421117_Tongue_dorsum	Tongue dorsum	Source	19
160502038_Tongue_dorsum	Tongue dorsum	Source	1
160502038_Tongue_dorsum	Tongue dorsum	Source	2
160502038_Tongue_dorsum	Tongue dorsum	Source	3
160502038_Tongue_dorsum	Tongue dorsum	Source	4
160502038_Tongue_dorsum	Tongue dorsum	Source	5
160502038_Tongue_dorsum	Tongue dorsum	Source	6
160502038_Tongue_dorsum	Tongue dorsum	Source	7
160502038_Tongue_dorsum	Tongue dorsum	Source	8
160502038_Tongue_dorsum	Tongue dorsum	Source	9
160502038_Tongue_dorsum	Tongue dorsum	Source	10
160502038_Tongue_dorsum	Tongue dorsum	Source	11
160502038_Tongue_dorsum	Tongue dorsum	Source	12
160502038_Tongue_dorsum	Tongue dorsum	Source	13
160502038_Tongue_dorsum	Tongue dorsum	Source	14
160502038_Tongue_dorsum	Tongue dorsum	Source	15
160502038_Tongue_dorsum	Tongue dorsum	Source	16
160502038_Tongue_dorsum	Tongue dorsum	Source	17
160502038_Tongue_dorsum	Tongue dorsum	Source	18
160502038_Tongue_dorsum	Tongue dorsum	Source	19
160582958_Tongue_dorsum	Tongue dorsum	Source	1
160582958_Tongue_dorsum	Tongue dorsum	Source	2
160582958_Tongue_dorsum	Tongue dorsum	Source	3
160582958_Tongue_dorsum	Tongue dorsum	Source	4
160582958_Tongue_dorsum	Tongue dorsum	Source	5
160582958_Tongue_dorsum	Tongue dorsum	Source	6
160582958_Tongue_dorsum	Tongue dorsum	Source	7
160582958_Tongue_dorsum	Tongue dorsum	Source	8
160582958_Tongue_dorsum	Tongue dorsum	Source	9
160582958_Tongue_dorsum	Tongue dorsum	Source	10
160582958_Tongue_dorsum	Tongue dorsum	Source	11
160582958_Tongue_dorsum	Tongue dorsum	Source	12
160582958_Tongue_dorsum	Tongue dorsum	Source	13
160582958_Tongue_dorsum	Tongue dorsum	Source	14
160582958_Tongue_dorsum	Tongue dorsum	Source	15
160582958_Tongue_dorsum	Tongue dorsum	Source	16
160582958_Tongue_dorsum	Tongue dorsum	Source	17
160582958_Tongue_dorsum	Tongue dorsum	Source	18
160582958_Tongue_dorsum	Tongue dorsum	Source	19
160603188_Tongue_dorsum	Tongue dorsum	Source	1
160603188_Tongue_dorsum	Tongue dorsum	Source	2
160603188_Tongue_dorsum	Tongue dorsum	Source	3
160603188_Tongue_dorsum	Tongue dorsum	Source	4
160603188_Tongue_dorsum	Tongue dorsum	Source	5
160603188_Tongue_dorsum	Tongue dorsum	Source	6
160603188_Tongue_dorsum	Tongue dorsum	Source	7
160603188_Tongue_dorsum	Tongue dorsum	Source	8
160603188_Tongue_dorsum	Tongue dorsum	Source	9
160603188_Tongue_dorsum	Tongue dorsum	Source	10
160603188_Tongue_dorsum	Tongue dorsum	Source	11
160603188_Tongue_dorsum	Tongue dorsum	Source	12
160603188_Tongue_dorsum	Tongue dorsum	Source	13
160603188_Tongue_dorsum	Tongue dorsum	Source	14
160603188_Tongue_dorsum	Tongue dorsum	Source	15
160603188_Tongue_dorsum	Tongue dorsum	Source	16
160603188_Tongue_dorsum	Tongue dorsum	Source	17
160603188_Tongue_dorsum	Tongue dorsum	Source	18
160603188_Tongue_dorsum	Tongue dorsum	Source	19
182518224_Tongue_dorsum	Tongue dorsum	Source	1
182518224_Tongue_dorsum	Tongue dorsum	Source	2
182518224_Tongue_dorsum	Tongue dorsum	Source	3
182518224_Tongue_dorsum	Tongue dorsum	Source	4
182518224_Tongue_dorsum	Tongue dorsum	Source	5
182518224_Tongue_dorsum	Tongue dorsum	Source	6
